publication, user, type, topic, publication_description, quality, num_likes, num_comments, num_share, date, users_tagged
4533,401,Image,Music Artist,Piano classes academy,0.7445079493980512,8,2,2,352,1
4534,166,Image,Sports,Mbappe coming to Madrid,0.9779959465326501,18,6,6,353,1
4535,823,Video,Computer games,League of legends game,0.07347191294581745,0,0,0,353,2
4536,554,Video,Travels,Dancing on Machu Picchu,0.30930578196993275,1,1,1,353,8
4537,337,Video,Computer games,Friends playing games on the sofa,0.14190149993648504,0,0,0,354,7
4538,773,Text,Music Artist,Michael Jackson dancing,0.34366286094613074,4,3,3,354,7
4539,24,Image,Computer games,Buying on Steam,0.39913359922406133,2,0,0,354,5
4540,512,Image,TV show,Watching the TV having dinner,0.39098776884676023,4,2,2,354,7
4541,740,Text,Music Artist,Piano classes academy,0.4387489780565347,0,0,0,354,1
4542,348,Video,Sports,Family running on the beach,0.8727308629590356,15,5,4,354,5
4543,38,Video,Music Artist,Pink Floyd doing a talk,0.9199351474789617,20,9,8,354,7
4544,453,Image,Food,Oven cleaning,0.9495987655083292,30,13,9,354,0
4545,576,Text,Food,Cheese fondue in Switzerland,0.6889484028701844,11,3,1,354,4
4546,590,Image,TV show,Watching the TV having dinner,0.882735517758998,15,3,1,354,4
4547,232,Image,Music Artist,Michael Jackson dancing,0.07400621842317001,0,0,0,354,5
4548,166,Video,TV show,Watching the TV having dinner,0.3918836861651682,2,1,1,354,3
4549,338,Text,Sports,Palau Blaugrana show,0.2442522994012557,1,1,1,355,0
4550,324,Text,Music Artist,Michael Jackson dancing,0.9662923754417322,19,8,7,356,7
4551,156,Video,TV show,Family going to the cinema,0.9829619072846507,62,22,20,356,4
4552,986,Image,Music Artist,Piano classes academy,0.2996905024173958,1,1,0,356,4
4553,697,Text,TV show,Watching the TV having dinner,0.9242842471831934,15,4,1,356,7
4554,289,Text,Sports,Playing paddle,0.7898296044540352,18,8,4,356,1
4555,667,Image,Animals,Book of 100 animals,0.7367806956919497,14,6,4,356,5
4556,643,Video,Music Artist,Boy and girl dancing,0.8214268800188749,27,10,8,356,7
4557,99,Video,Music Artist,Pink Floyd doing a talk,0.8291531643829047,23,6,6,356,3
4558,974,Video,Music Artist,Led Zeppelin singing,0.13087145116037768,0,0,0,356,2
4559,780,Text,Music Artist,Led Zeppelin singing,0.11648490462275563,0,0,0,356,4
4560,0,Image,Sports,Playing paddle,0.8720630345418715,28,7,5,356,9
4561,40,Image,Food,Family eating lasagne,0.9456397829328896,32,10,8,356,2
4562,753,Image,Food,Family eating lasagne,0.11817498651649128,0,0,0,357,6
4563,671,Video,Animals,Human touching his cat,0.28343222524941303,0,0,0,357,8
4564,592,Text,TV show,Tv comedy,0.25036232845746875,0,0,0,357,8
4565,95,Video,TV show,Breaking bad scene,0.8424630918346016,20,5,4,357,1
4566,413,Video,Sports,Cat playing football,0.49321406843022253,3,1,0,357,8
4567,153,Text,Animals,Dog sleeping in bed,0.4515725382124025,9,3,2,357,8
4568,507,Image,Sports,Tokio Olympic games,0.7275566407874705,22,11,10,357,1
4569,301,Image,TV show,Black Batman costume,0.4324776639878136,6,1,1,357,2
4570,266,Image,Sports,Tokio Olympic games,0.24368334175926576,2,0,0,358,7
4571,462,Text,TV show,Almodovar on the Oscars gala,0.4348062374128374,1,0,0,358,3
4572,955,Text,Sports,Palau Blaugrana show,0.14126729763273638,0,0,0,358,8
4573,383,Video,TV show,Arcane breaking rankings,0.43660399104948144,7,1,0,358,2
4574,867,Image,Animals,Grey cat jumping,0.08984086826137905,0,0,0,358,8
4575,885,Video,TV show,Black Batman costume,0.2523678395238049,2,2,0,358,8
4576,661,Image,Travels,Taj Mahal sunset,0.6700371127168132,7,0,0,358,4
4577,371,Image,Animals,Humans visiting the zoo,0.37167593207769256,3,2,1,358,4
4578,543,Image,TV show,Family going to the cinema,0.7264210681480088,7,3,2,358,1
4579,729,Video,TV show,Almodovar on the Oscars gala,0.020106804332573502,0,0,0,358,9
4580,44,Image,Sports,Cat playing football,0.020769511757739667,0,0,0,358,2
4581,781,Image,Sports,Family running on the beach,0.8911879415031153,36,16,14,358,1
4582,747,Video,Animals,Turtle eating,0.8372812624639544,3,0,0,358,7
4583,584,Image,Sports,Visitors watching the Camp Nou,0.20601924150572526,0,0,0,358,2
4584,365,Video,Computer games,Ibai Llanos streaming,0.4042419366739961,3,0,0,358,0
4585,694,Text,Sports,Cat playing football,0.6581187396854585,6,2,2,358,1
4586,450,Text,TV show,Tv comedy,0.39304261294165743,0,0,0,358,6
4587,158,Image,Animals,Human touching a parrot,0.30976004488166453,0,0,0,359,8
4588,997,Text,Sports,Family running on the beach,0.6377330004557812,0,0,0,359,2
4589,8,Video,TV show,Black Batman costume,0.05813499942336131,0,0,0,359,3
4590,412,Image,Music Artist,Boy and girl dancing,0.041363418782288,0,0,0,359,7
4591,224,Image,Animals,Turtle eating,0.999893447519938,19,7,4,359,6
4592,771,Video,Drink Brand,Kid drinking Coca-Cola,0.057544882254091156,0,0,0,359,8
4593,5,Image,Travels,Kid imitating the Statue of Liberty in the USA,0.4459511987219481,6,2,1,359,6
4594,533,Image,TV show,Arcane breaking rankings,0.5423216422121184,7,0,0,359,3
4595,773,Video,Music Artist,Listening queen on the bed,0.20421844024196634,3,3,3,359,1
4596,612,Video,Food,Italian pizza with cheese,0.5130232357264167,4,0,0,359,5
4597,40,Image,Music Artist,Michael Jackson dancing,0.1755254502083463,1,0,0,359,7
4598,873,Image,Computer games,Happy family playing Wii,0.6880873268078145,1,0,0,359,0
4599,349,Image,Sports,Family running on the beach,0.41261685428833184,3,1,0,359,8
4600,962,Video,Animals,Book of 100 animals,0.4333993750244709,5,1,1,359,2
4601,956,Image,Sports,Cat playing football,0.29237451636519785,1,1,1,360,1
4602,349,Image,Sports,Playing paddle,0.3974342404437864,2,0,0,360,5
4603,468,Image,TV show,Black Batman costume,0.15991130972116896,2,1,1,360,3
4604,680,Video,Animals,Human touching a parrot,0.73325427444046,8,5,5,360,1
4605,944,Image,TV show,Arcane breaking rankings,0.5673306514282794,3,0,0,360,5
4606,512,Video,Food,Local food contest,0.027306350086657494,0,0,0,360,6
4607,759,Video,TV show,Black Batman costume,0.944542090915996,17,3,1,360,9
4608,739,Text,Food,Spanish Cuisine,0.3030739373415976,0,0,0,360,3
4609,775,Text,Sports,Watching football on the TV,0.7688464774098739,7,2,2,360,10
4610,765,Video,Sports,Lakers vs Miami match,0.1851571584486551,0,0,0,361,0
4611,1,Video,Animals,Human touching a parrot,0.6349768879379497,18,5,3,361,5
4612,502,Image,News and present,The billionaire space race,0.7239049336500805,17,9,8,361,2
4613,391,Image,Sports,Cat playing football,0.46726092368008987,4,0,0,361,0
4614,199,Image,Animals,Humans visiting the zoo,0.6398661070144979,12,7,6,361,2
4615,688,Video,Sports,Watching football on the TV,0.18110772732703717,2,0,0,361,1
4616,26,Video,Music Artist,Family singing,0.09983853318556091,1,1,1,362,5
4617,621,Image,Drink Brand,Beer competition,0.15686789958997693,0,0,0,362,9
4618,291,Text,Drink Brand,Heineken advertisement,0.8044251219675295,19,7,4,362,8
4619,202,Image,Drink Brand,Kid drinking Coca-Cola,0.3781115512793334,3,2,2,362,7
4620,215,Video,Music Artist,Listening queen on the bed,0.5438231537238853,9,2,2,362,8
4621,420,Video,Animals,Turtle eating,0.85115735754818,11,1,1,362,2
4622,202,Image,Drink Brand,Kid drinking Coca-Cola,0.8379781632531439,10,3,3,362,8
4623,840,Image,Computer games,Tutorial of Valorant,0.4898053469597847,2,2,1,362,6
4624,782,Image,Food,Chinese Peking duck,0.6953569475115038,12,5,4,362,8
4625,223,Text,Sports,Family running on the beach,0.6092318069813081,12,3,0,362,4
4626,520,Video,Food,Coca-Cola factory visitors,0.9146229968748304,39,16,11,362,3
4627,276,Video,Sports,Mbappe coming to Madrid,0.1712727957924246,0,0,0,362,3
4628,64,Image,TV show,Watching the TV having dinner,0.5699849823384994,11,1,1,362,4
4629,672,Image,Animals,Happy zebra playing on the floor,0.25476665633696804,3,1,1,362,3
4630,992,Video,Music Artist,Boy and girl dancing,0.054513338543931145,0,0,0,362,0
4631,573,Text,Sports,Mbappe coming to Madrid,0.03516508464873003,0,0,0,362,6
4632,478,Video,Music Artist,Michael Jackson dancing,0.4055046103521751,4,2,1,362,6
4633,72,Text,Sports,Visitors watching the Camp Nou,0.04107590229043234,0,0,0,362,8
4634,191,Text,TV show,Arcane breaking rankings,0.4767532503735946,7,2,0,362,0
4635,258,Text,TV show,Arcane breaking rankings,0.49619805900170777,5,2,2,362,4
4636,96,Text,TV show,Almodovar on the Oscars gala,0.8072851832089063,25,11,8,362,1
4637,370,Image,Computer games,Friends playing games on the sofa,0.29672740152852595,1,1,0,362,1
4638,386,Video,Sports,Kid watching champions league on mobile phone,0.15167364545210948,0,0,0,362,4
4639,695,Image,Computer games,Ibai Llanos streaming,0.8653320155907314,28,8,8,363,7
4640,642,Image,News and present,Fight for women,0.39378755584588865,7,5,5,363,4
4641,641,Text,Sports,Kid playing tennis,0.3434199340769174,1,1,0,363,5
4642,977,Video,TV show,Kid watching Better Call Saul,0.32524089405011736,0,0,0,363,7
4643,791,Image,Music Artist,Listening queen on the bed,0.8772183877772582,17,7,7,363,9
4644,988,Image,Music Artist,Viñarock tickets,0.6387198287592829,1,0,0,363,4
4645,894,Image,Music Artist,Family singing,0.17525249989493163,1,0,0,363,4
4646,262,Video,Sports,Playing paddle,0.9747631372422937,39,14,9,363,4
4647,123,Image,Animals,Cat sleeping in bed,0.5522858087607061,4,0,0,363,3
4648,74,Video,Food,Dad cooking rice,0.15802376160712217,0,0,0,363,1
4649,840,Video,Animals,Dog sleeping in bed,0.42194358753870453,2,0,0,363,0
4650,251,Video,Animals,Happy cat playing with a ball,0.5588578142497885,5,1,1,363,6
4651,532,Video,TV show,Tv comedy,0.5475534926140874,14,3,2,363,6
4652,644,Image,Sports,Kid playing tennis,0.7291080317453881,8,2,2,363,4
4653,991,Video,Music Artist,AC/DC playing the guitar,0.5935814494356265,4,1,1,363,6
4654,22,Image,Music Artist,Michael Jackson dancing,0.30415413754248066,0,0,0,364,9
4655,448,Image,TV show,Arcane breaking rankings,0.5032165901280207,7,2,0,364,4
4656,772,Image,TV show,Breaking bad scene,0.48738554626790176,2,1,1,364,8
4657,183,Image,Sports,Cat playing football,0.003127250451034569,0,0,0,364,1
4658,74,Video,Sports,Kid watching champions league on mobile phone,0.03859717349828762,0,0,0,365,6
4659,651,Image,Music Artist,Boy and girl dancing,0.9579412751562759,26,10,7,365,1
4660,662,Image,Music Artist,AC/DC playing the guitar,0.2940619808026159,0,0,0,365,2
4661,177,Text,TV show,Arcane breaking rankings,0.48512440358846465,6,3,0,365,9
4662,932,Video,Sports,Cat playing football,0.4152489420620139,3,1,0,365,1
4663,717,Image,TV show,Black Batman costume,0.8622039874158779,7,4,3,365,2
4664,904,Text,Drink Brand,Green Fanta on the supermarket,0.5339122047739582,6,1,1,365,6
4665,460,Image,Animals,Cat with glasses and smiling,0.7261278882236802,10,3,2,365,6
4666,392,Video,TV show,Black Batman costume,0.8377830816432467,17,6,5,366,2
4667,298,Video,Sports,Playing paddle,0.5906222473605796,7,2,1,366,5
4668,775,Image,Food,Egyptian Cuisine program,0.42680285863697576,5,1,1,366,9
4669,325,Video,Computer games,Happy family playing Wii,0.9971399178729331,33,9,7,366,7
4670,644,Image,Music Artist,Pink Floyd doing a talk,0.6950010344963249,8,1,0,366,4
4671,773,Video,Sports,Mbappe coming to Madrid,0.633537636436713,6,1,1,366,3
4672,365,Image,Sports,Watching football on the TV,0.29035834943177985,0,0,0,366,4
4673,885,Image,Sports,Playing paddle,0.967573036965855,21,10,10,366,3
4674,490,Video,Music Artist,Led Zeppelin singing,0.4759198124583971,0,0,0,366,2
4675,663,Video,Music Artist,Michael Jackson dancing,0.03462078904484245,0,0,0,366,1
4676,534,Video,Food,Italian pizza with cheese,0.09851598663590255,1,0,0,366,3
4677,731,Image,TV show,Kid watching Better Call Saul,0.8917912118155948,7,3,2,366,0
4678,224,Video,TV show,Kid watching Better Call Saul,0.06096574603742089,0,0,0,366,5
4679,331,Video,Sports,Palau Blaugrana show,0.5920045384553969,4,1,1,366,9
4680,98,Text,Computer games,League of legends game,0.6212740863170804,13,6,2,366,8
4681,189,Text,Sports,Tokio Olympic games,0.18839756000161145,0,0,0,366,1
4682,437,Image,Food,Local food contest,0.8059832467168621,21,5,4,366,6
4683,651,Text,Sports,Cat playing football,0.782991676205329,9,5,5,367,7
4684,531,Image,Music Artist,Viñarock tickets,0.6948747233420912,11,4,4,367,8
4685,624,Video,News and present,Economic recovery and inflation,0.7967609889020999,1,0,0,367,6
4686,891,Text,Drink Brand,Beer competition,0.3928218910581801,3,1,1,367,2
4687,467,Image,Music Artist,1M of assistants in a concert,0.6644379805287726,5,1,0,367,2
4688,148,Text,Sports,Watching football on the TV,0.4532355882976963,7,3,2,367,5
4689,386,Image,Sports,Playing paddle,0.4775614019045856,2,0,0,367,9
4690,493,Image,Animals,Dog with glasses and smiling,0.682734802345435,7,2,1,368,3
4691,142,Text,Sports,Watching football on the TV,0.9819337609337095,29,11,9,368,2
4692,25,Image,Sports,Playing paddle,0.46863914567560483,3,1,0,368,1
4693,193,Video,Music Artist,Eminem singing on NFL,0.8823688685844009,22,7,5,368,3
4694,404,Image,TV show,Dog watching the TV,0.37049223773209594,1,0,0,368,5
4695,6,Image,Sports,Family running on the beach,0.3780687716993052,3,0,0,368,4
4696,758,Video,Computer games,Tutorial of Valorant,0.48788174681239027,6,2,0,368,2
4697,501,Video,News and present,The US Capitol riots,0.8313328884435282,44,19,15,368,8
4698,696,Video,TV show,Almodovar on the Oscars gala,0.3304776327627075,6,2,1,368,6
4699,499,Video,Music Artist,Elvis Presley show,0.31444372912275387,0,0,0,368,6
4700,437,Text,Sports,Watching football on the TV,0.9691878651109316,37,10,9,368,8
4701,660,Image,Food,Cheese fondue in Switzerland,0.7091190625544743,9,3,2,368,5
4702,301,Image,News and present,Ukraine crisis,0.032979635592011114,0,0,0,368,7
4703,823,Image,TV show,Black Batman costume,0.30216337043209385,2,0,0,369,3
4704,334,Image,Sports,Family running on the beach,0.9009113189606379,13,4,3,369,8
4705,943,Video,Animals,Sad dog playing with a ball,0.9669683509334875,14,6,4,369,5
4706,406,Image,TV show,Tv comedy,0.8701555454466141,39,13,12,369,9
4707,521,Image,TV show,Kid watching Better Call Saul,0.3315201473803542,3,0,0,369,7
4708,647,Text,TV show,Tv comedy,0.06178235189488157,0,0,0,369,0
4709,76,Video,TV show,Black Batman costume,0.3201298656848459,3,3,3,369,6
4710,76,Image,Sports,Cat playing football,0.1159951460550972,1,0,0,369,8
4711,191,Video,Music Artist,Piano classes academy,0.4616304757199531,5,3,1,369,4
4712,749,Image,TV show,Dog watching the TV,0.7340626583932222,5,3,2,369,0
4713,354,Text,TV show,Breaking bad scene,0.21495462590681225,0,0,0,369,5
4714,830,Video,Sports,Cat playing football,0.028416423492165777,0,0,0,369,8
4715,219,Image,Sports,Tokio Olympic games,0.3359222421305643,1,0,0,369,4
4716,800,Image,Music Artist,Driving a car with music,0.1255836787904271,0,0,0,369,4
4717,930,Video,Music Artist,Boy and girl dancing,0.2203472614038412,0,0,0,369,6
4718,527,Image,TV show,Almodovar on the Oscars gala,0.04192172632867375,0,0,0,369,8
4719,385,Image,Music Artist,Piano classes academy,0.7107856667678082,8,3,2,369,2
4720,178,Image,TV show,Almodovar on the Oscars gala,0.8586706175818737,12,6,3,369,7
4721,346,Image,Music Artist,Rap battle on the street,0.8061515695134632,8,1,1,370,2
4722,861,Video,News and present,Putin negates Ukraine peace agreement,0.1686834586569428,0,0,0,370,4
4723,912,Image,TV show,The Great British Baking Show,0.38969937001303845,4,1,0,370,6
4724,281,Image,Music Artist,Eminem singing on NFL,0.9404667714104936,60,23,19,370,1
4725,749,Image,TV show,The Great British Baking Show,0.6674252805468273,3,2,2,370,5
4726,244,Video,TV show,Kid watching Better Call Saul,0.9068855984908205,18,6,5,370,5
4727,733,Video,Food,Turkish doner kebab,0.5139475652881957,3,0,0,370,6
4728,145,Image,Music Artist,Listening queen on the bed,0.3092587431435123,3,0,0,370,1
4729,726,Image,TV show,Family going to the cinema,0.24792543198124872,2,0,0,370,5
4730,677,Image,Sports,Palau Blaugrana show,0.8375009071032514,6,2,1,370,1
4731,512,Video,Music Artist,Piano classes academy,0.2732425593747084,4,2,1,370,1
4732,7,Image,Music Artist,Viñarock tickets,0.845949185473606,27,11,9,370,6
4733,416,Video,Animals,Cat sleeping in bed,0.9336824606890414,27,8,7,370,2
4734,595,Image,TV show,Dog watching the TV,0.3692787146842528,2,1,0,370,9
4735,425,Video,News and present,The first malaria vaccine,0.798570088699507,9,4,2,370,3
4736,906,Text,TV show,Black Batman costume,0.8809401288887256,36,12,8,370,5
4737,218,Video,Sports,Visitors watching the Camp Nou,0.1568487877249264,0,0,0,370,3
4738,900,Image,TV show,Breaking bad scene,0.9931280932539087,19,7,5,370,5
4739,291,Video,Music Artist,Family singing,0.9783802484536823,22,10,8,370,7
4740,899,Text,Animals,Happy cat playing with a ball,0.38915527223611923,3,2,2,371,2
4741,799,Image,Animals,Turtle eating,0.7484906818967402,8,1,0,371,3
4742,556,Image,TV show,Kid watching Better Call Saul,0.9016279100713244,22,8,6,371,5
4743,34,Image,Computer games,Auronplay playing Minecraft,0.3705716482705037,2,0,0,371,4
4744,327,Video,Sports,Family running on the beach,0.9497028231290603,17,6,5,371,4
4745,970,Video,Sports,Kid playing tennis,0.44901955327688126,8,2,2,371,1
4746,565,Video,Travels,Climbing a mountain,0.576553464597034,12,2,2,371,5
4747,677,Image,Sports,Visitors watching the Camp Nou,0.6714640527859866,6,4,4,371,7
4748,491,Video,Drink Brand,Beer competition,0.5437171795689463,8,3,3,371,5
4749,907,Text,News and present,The rise of NFTs,0.8416777483520314,10,3,3,371,2
4750,217,Image,Sports,Cat playing football,0.255558718792523,1,0,0,371,5
4751,650,Image,Music Artist,AC/DC playing the guitar,0.19011893591026807,0,0,0,371,4
4752,373,Image,Computer games,Friends playing games on the sofa,0.8401892063518075,8,2,1,371,1
4753,632,Image,Music Artist,Family singing,0.20259526302760322,0,0,0,371,8
4754,766,Video,Sports,Watching football on the TV,0.8936912186520115,14,3,2,371,6
4755,311,Video,Drink Brand,Drinking alcohol,0.3976033225186857,1,1,1,371,1
4756,842,Image,Music Artist,Piano classes academy,0.16844402163946903,0,0,0,371,7
4757,843,Video,Sports,Watching football on the TV,0.2253156979464196,2,0,0,371,0
4758,925,Image,News and present,Mental health,0.409574747889901,3,1,1,371,2
4759,505,Image,Sports,Visitors watching the Camp Nou,0.12212225683834543,0,0,0,372,9
4760,956,Image,Computer games,Computer games shop,0.952724949471104,7,3,3,372,1
4761,378,Video,TV show,The Great British Baking Show,0.2904247070079319,0,0,0,372,2
4762,39,Video,TV show,Kid watching Better Call Saul,0.37646338612906827,4,3,1,372,3
4763,11,Video,Sports,Family running on the beach,0.525721678371416,4,0,0,372,2
4764,112,Image,Music Artist,Listening queen on the bed,0.7608953871284572,9,3,2,372,6
4765,473,Video,Sports,Palau Blaugrana show,0.9333207097816857,18,7,4,372,8
4766,833,Image,Music Artist,Viñarock tickets,0.5248679157926707,8,2,1,372,5
4767,115,Video,News and present,The US Capitol riots,0.7460529748989526,7,3,2,372,4
4768,797,Image,Music Artist,Boy and girl dancing,0.06835451661412406,1,0,0,372,5
4769,52,Text,TV show,Arcane breaking rankings,0.44070415977112665,4,2,1,372,1
4770,225,Image,Sports,Tokio Olympic games,0.21382412348458302,0,0,0,372,7
4771,591,Video,Sports,Tokio Olympic games,0.703272397957557,6,2,1,372,7
4772,700,Video,TV show,Family going to the cinema,0.34561207175277486,3,1,0,372,0
4773,970,Text,Animals,Human playing with his dog,0.7768326233193734,10,2,2,372,9
4774,426,Text,Music Artist,Viñarock tickets,0.4756187491591066,5,1,1,372,4
4775,180,Image,TV show,Kid watching Better Call Saul,0.4575219833037022,9,3,2,373,2
4776,89,Image,Music Artist,Elvis Presley show,0.2983488007955821,1,0,0,373,2
4777,23,Video,Travels,Swimming on the beach,0.3544889824583507,2,0,0,373,3
4778,698,Text,Sports,Cat playing football,0.6757961009378841,7,4,4,373,9
4779,122,Image,Sports,Palau Blaugrana show,0.7535284943845482,12,7,5,373,4
4780,39,Image,Music Artist,Family singing,0.9879622007815628,43,14,10,373,2
4781,975,Image,News and present,Messi is angry,0.4521036523149784,0,0,0,373,4
4782,948,Image,Food,Egyptian Cuisine program,0.2928978633462348,2,0,0,373,4
4783,761,Video,Sports,Palau Blaugrana show,0.13991397471350342,0,0,0,373,7
4784,931,Image,Music Artist,1M of assistants in a concert,0.11369002747563617,0,0,0,373,2
4785,64,Image,Sports,Tokio Olympic games,0.8012671910038407,25,8,5,373,5
4786,166,Video,TV show,Kid watching Better Call Saul,0.392452661156678,3,0,0,373,3
4787,11,Video,Computer games,Friends playing games on the sofa,0.08445352369008208,0,0,0,373,2
4788,236,Image,Animals,Human touching his cat,0.8830340604384094,23,7,7,373,8
4789,653,Video,TV show,The Great British Baking Show,0.14443112965279747,1,1,0,373,8
4790,468,Text,Animals,Humans visiting the zoo,0.49428005177029755,13,3,2,374,5
4791,387,Image,Sports,Family running on the beach,0.14475071769467562,1,0,0,374,9
4792,109,Image,Music Artist,Family singing,0.2310699411264443,4,0,0,374,8
4793,346,Image,Music Artist,Rap battle on the street,0.10564533200633153,0,0,0,374,3
4794,175,Text,Computer games,Play store menu,0.536098510933061,0,0,0,374,4
4795,918,Image,TV show,Dog watching the TV,0.9664573160586515,12,4,4,374,10
4796,31,Image,Sports,Tokio Olympic games,0.43549317846087754,10,2,2,374,1
4797,385,Image,Food,Italian pizza with cheese,0.1308321423978036,0,0,0,374,1
4798,586,Image,Music Artist,Led Zeppelin singing,0.2311679755236623,0,0,0,374,6
4799,278,Video,Music Artist,Viñarock tickets,0.750830256496494,18,7,4,374,2
4800,636,Image,Animals,Human touching a parrot,0.698232974310814,5,1,1,374,2
4801,342,Image,TV show,The Great British Baking Show,0.9474275372791345,13,3,3,374,8
4802,609,Video,Animals,Happy zebra playing on the floor,0.8549706024836158,16,2,1,375,1
4803,411,Image,Sports,Cat playing football,0.7827658314305276,20,8,7,375,1
4804,674,Video,Sports,Palau Blaugrana show,0.9151654291056758,16,4,3,375,9
4805,202,Image,TV show,Tv comedy,0.5700540292383363,7,2,2,375,4
4806,728,Image,Music Artist,1M of assistants in a concert,0.26391029076224803,1,0,0,375,6
4807,879,Text,Music Artist,Rap battle on the street,0.9813902402479826,15,4,3,375,9
4808,822,Image,News and present,The first malaria vaccine,0.30457453490641684,2,0,0,375,3
4809,11,Video,TV show,Black Batman costume,0.6001487471840506,7,2,0,375,4
4810,952,Video,Sports,Cat playing football,0.17369395421537026,1,0,0,375,8
4811,31,Image,Food,Spanish Cuisine,0.49144396852429084,24,8,6,375,8
4812,727,Video,Food,Local food contest,0.26556663611544784,1,0,0,375,9
4813,386,Video,Animals,Human playing with his dog,0.9357044635590823,14,2,0,375,5
4814,436,Video,Sports,Tokio Olympic games,0.9222670230739751,2,1,1,375,5
4815,30,Video,Food,Family eating lasagne,0.4527065596507269,3,1,1,375,9
4816,811,Image,Music Artist,Driving a car with music,0.47344412917644263,4,2,2,376,7
4817,390,Image,Sports,Tokio Olympic games,0.7236779576830549,7,5,4,376,8
4818,603,Text,Music Artist,AC/DC playing the guitar,0.10441594235945895,0,0,0,376,4
4819,951,Image,TV show,Almodovar on the Oscars gala,0.9738534822572413,12,4,3,376,7
4820,418,Video,TV show,Almodovar on the Oscars gala,0.7252424264531928,10,4,1,376,1
4821,72,Video,Sports,Tokio Olympic games,0.5826347674531793,9,3,3,376,7
4822,632,Text,Music Artist,Viñarock tickets,0.5545796303554427,2,1,1,376,1
4823,574,Text,Music Artist,1M of assistants in a concert,0.07722616755673561,0,0,0,376,0
4824,665,Video,Drink Brand,Beer competition,0.10939293308786413,0,0,0,376,5
4825,971,Video,Music Artist,Driving a car with music,0.3948717393524853,4,1,1,376,3
4826,276,Text,Music Artist,Elvis Presley show,0.48583264244769975,4,2,1,376,6
4827,745,Image,Music Artist,Listening queen on the bed,0.20449198971003657,0,0,0,376,5
4828,673,Text,Sports,Kid playing tennis,0.862043183705304,10,4,4,376,9
4829,960,Text,Sports,Watching football on the TV,0.9818269810859314,12,1,1,376,6
4830,580,Image,Music Artist,Rap battle on the street,0.10764606056184389,1,1,0,376,0
4831,31,Image,Animals,Happy cat playing with a ball,0.9868518729462448,124,46,36,376,2
4832,655,Image,Sports,Cat playing football,0.48834883599153434,3,2,1,376,5
4833,360,Image,Music Artist,Family singing,0.09692239556480209,1,1,0,376,1
4834,834,Image,Sports,Lakers vs Miami match,0.8092985403585337,8,3,2,376,1
4835,672,Video,Drink Brand,Disco dance,0.2635109267178575,4,3,2,376,4
4836,88,Image,Sports,Lakers vs Miami match,0.6142921762224234,9,3,1,376,2
4837,619,Image,Food,Italian pizza with cheese,0.8145675752312195,10,3,3,376,5
4838,529,Text,Sports,Lakers vs Miami match,0.28084172867573,1,0,0,376,8
4839,506,Image,Sports,Kid watching champions league on mobile phone,0.14355716567277788,3,1,0,377,2
4840,594,Video,Sports,Visitors watching the Camp Nou,0.6759178939909662,8,4,4,377,8
4841,913,Text,Computer games,Buying on Steam,0.193355235069951,1,1,1,377,1
4842,600,Video,Music Artist,AC/DC playing the guitar,0.8468066622316344,8,5,3,377,2
4843,54,Image,Travels,Kid imitating the Statue of Liberty in the USA,0.8440864342378198,8,4,2,377,3
4844,551,Video,Animals,Human playing with his dog,0.5470332313490297,5,1,1,377,5
4845,167,Image,TV show,Tv comedy,0.28169088321802993,2,1,1,377,9
4846,984,Text,Sports,Palau Blaugrana show,0.7989704445673096,11,5,2,377,2
4847,168,Image,Music Artist,Viñarock tickets,0.2783783193768059,0,0,0,377,1
4848,298,Image,TV show,Almodovar on the Oscars gala,0.506364476842641,2,0,0,377,4
4849,784,Image,TV show,Arcane breaking rankings,0.9041275020566161,18,6,6,377,5
4850,547,Text,TV show,Family going to the cinema,0.08876565288278271,0,0,0,377,7
4851,36,Image,Computer games,Red Nintendo DS,0.7577886832472455,9,1,0,377,2
4852,561,Image,Animals,Cat eating,0.5200970223242013,3,2,2,377,9
4853,188,Image,Music Artist,Piano classes academy,0.08203470282539937,0,0,0,377,2
4854,287,Video,Music Artist,1M of assistants in a concert,0.9961406153943463,22,9,7,377,5
4855,327,Image,Music Artist,Led Zeppelin singing,0.7576574766484363,9,2,0,377,5
4856,472,Video,TV show,Kid watching Better Call Saul,0.6020757448963074,6,1,0,377,0
4857,152,Image,Music Artist,Led Zeppelin singing,0.9121631297126939,21,6,6,377,0
4858,875,Image,Music Artist,Elvis Presley show,0.7016652173537918,16,4,4,377,7
4859,863,Image,Food,Workers picking coffee,0.8636266907856779,13,4,4,377,3
4860,49,Image,Sports,Watching football on the TV,0.8227845298321872,13,4,2,377,6
4861,561,Image,TV show,Black Batman costume,0.682628780759258,6,1,1,377,2
4862,292,Image,News and present,Ukraine crisis,0.3683242182710925,3,1,1,377,4
4863,789,Video,TV show,Almodovar on the Oscars gala,0.8663967780879376,20,5,4,378,4
4864,100,Image,TV show,Black Batman costume,0.012157946451018975,0,0,0,379,7
4865,447,Image,News and present,Messi is angry,0.15951703936379225,0,0,0,379,6
4866,648,Text,TV show,Family going to the cinema,0.21055240435126954,0,0,0,379,8
4867,345,Text,Food,Turkish doner kebab,0.889289992931757,22,6,5,380,4
4868,533,Video,TV show,Watching the TV having dinner,0.9030930226128489,28,7,7,380,5
4869,651,Video,News and present,Mental health,0.9664022635353282,17,5,4,380,9
4870,238,Video,Music Artist,Driving a car with music,0.0798046275793648,0,0,0,380,1
